gene	zcount_SL-1	zcount_SL-2	zcount_SL-3	zcount_Sn-1	zcount_Sn-2	zcount_Sn-3
map2k6	0	0	0	0	0	0
map2k7	0	0	0	0	0	0
map3k1	0	0	0	0	0	0
map3k10	0	0	0	0	0	0
map3k12	0	0	0	0	0	0
map3k14a	0	0	0	0	0	0
map3k15	0	0	0	0	0	0
map3k15_1	8.8796417620957	8.05963729803438	2.31566303604991	4.12527400222255	1.13570397525775	1.97349171694856
map3k19	0	0	0	0	0	0
map3k2	0	0	0	0	0	0
map3k20	0	0	0	0	0	0
map3k3	0	0	0	0	0	0
map3k4	0	0	0	0	0	0
map3k5	0	0	0	0	0	0
map3k5_1	110.123668122673	43.2819750580035	37.2991080289103	62.0279078932761	15.829164976109	124.944917222906
map3k7	0	0	0	0	0	0
map3k7cl	0	0	0	0	0	0
map3k8	0	0	0	0	0	0
map3k8_1	213.574038985678	120.189376377515	19.3162898576686	47.4462280648581	17.7499235733531	32.562277358981
map3k9	0	0	0	0	0	0
map4k2	0	0	0	0	0	0
map4k3a	0	0	0	0	0	0
map4k3b	0	0	0	0	0	0
map4k3b_1	24.7114015421115	15.4335712903248	12.1343963621527	15.405787312229	3.02140221116382	14.3188214707782
map4k4	0	0	0	0	0	0
map4k5	0	0	0	0	0	0
map4k6	0	0	0	0	0	0
map4l	0	0	0	0	0	0
map6a	0	0	0	0	0	0
map6b	0	0	0	0	0	0
map6d1	0	0	0	0	0	0
map7a	0	0	0	0	0	0
map7d1a	0	0	0	0	0	0
map7d1b	0	0	0	0	0	0
map7d2a	0	0	0	0	0	0
map7d2a_1	0	0	0	0	0	0
map7d2b	0	0	0	0	0	0
map7d2b_1	3.47449769613303	1.2745723038862	2.67872220774799	4.71590964002876	0.218960718995633	21.9158770789636
map7d3	0	0	0	0	0	0
map7d3_1	113.044085841905	138.137493373767	168.203094237863	106.35037143242	18.643704146677	62.9587732009818
map9	0	0	0	0	0	0
map9_1	5.69086325761507	3.24740253725677	4.46723848435424	10.5329536069767	0.912888379793497	0
mapk1	0	0	0	0	0	0
mapk1_1	38.6120450189966	100.055611797268	129.40506867173	59.2280370508714	5.31994341767815	26.273463902013
mapk10	0	0	0	0	0	0
mapk11	0	0	0	0	0	0
mapk12a	0	0	0	0	0	0
mapk12b	0	0	0	0	0	0
mapk13	0	0	0	0	0	0
mapk14a	0	0	0	0	0	0
mapk14a_1	72.5215528770751	144.344934078117	168.102893251724	132.818873086579	13.5133562734575	55.5026924930026
mapk14b	0	0	0	0	0	0
mapk15	0	0	0	0	0	0
mapk3	0	0	0	0	0	0
mapk4	0	0	0	0	0	0
mapk4_1	3.8433052779469	7.51927657434174	15.2762234947302	3.2292553442185	0.0645873992407059	26.2623640017587
mapk6	0	0	0	0	0	0
mapk7	0	0	0	0	0	0
mapk8a	0	0	0	0	0	0
mapk8b	0	0	0	0	0	0
mapk8ip1a	0	0	0	0	0	0
mapk8ip1b	0	0	0	0	0	0
mapk8ip2	0	0	0	0	0	0
mapk8ip3	0	0	0	0	0	0
mapk9	0	0	0	0	0	0
mapkap1	0	0	0	0	0	0
mapkapk2a	0	0	0	0	0	0
mapkapk2a_1	153.452543137543	258.860938692958	231.115661574094	151.269040082867	18.3315697333616	100.457361978285
mapkapk2b	0	0	0	0	0	0
mapkapk3	0	0	0	0	0	0
mapkapk5	0	0	0	0	0	0
mapkbp1	0	0	0	0	0	0
mapre1a	0	0	0	0	0	0
mapre1b	0	0	0	0	0	0
mapre2	0	0	0	0	0	0
mapre3a	0	0	0	0	0	0
mapre3b	0	0	0	0	0	0
mapta	0	0	0	0	0	0
maptb	0	0	0	0	0	0
march1	0	0	0	0	0	0
march1_1	0	0	0.562491382090118	0	0	0
march11	0	0	0	0	0	0
march11_1	0.253034701627178	0.433170941673162	2.54906287347109	2.74753680796735	0.0892981156558125	0
march2	0	0	0	0	0	0
march4	0	0	0	0	0	0
march5	0	0	0	0	0	0
march5l	0	0	0	0	0	0
march6	0	0	0	0	0	0
march7	0	0	0	0	0	0
march8	0	0	0	0	0	0
march9	0	0	0	0	0	0
marcksa	0	0	0	0	0	0
marcksb	0	0	0	0	0	0
marcksl1a	0	0	0	0	0	0
marcksl1b	0	0	0	0	0	0
marco	0	0	0	0	0	0
marf1	0	0	0	0	0	0
mark1	0	0	0	0	0	0
mark2a	0	0	0	0	0	0
mark2b	0	0	0	0	0	0
mark3a	0	0	0	0	0	0
mark3b	0	0	0	0	0	0
mark4a	0	0	0	0	0	0
mark4a_1	0.795502689792197	1.81576491037206	8.52268364586316	5.87852906924008	0.623866043675785	4.87836199772125
mars	0	0	0	0	0	0
mars2	0	0	0	0	0	0
mars2_1	20.2603445954753	36.1140086145563	63.1243342244334	39.6895866763269	3.39074503574086	25.3613667945179
mars2_2	25.6909524251903	45.7682485412199	63.4249262921689	45.3595276300878	3.39074503574086	27.6669455940195
marveld1	0	0	0	0	0	0
marveld2a	0	0	0	0	0	0
marveld2b	0	0	0	0	0	0
marveld3	0	0	0	0	0	0
masp1	0	0	0	0	0	0
masp2	0	0	0	0	0	0
mast1a	0	0	0	0	0	0
mast1b	0	0	0	0	0	0
mast2	0	0	0	0	0	0
mast2_1	11.7060489879955	8.33452249331839	12.776640874625	7.43408397375978	0.821179597568698	8.69340959124537
mast2_2	8.95932372267857	8.70506522919706	19.8632716956642	11.50310267841	2.39273028064675	2.67287335392195
mast2_3	13.7772931197051	12.7140012418339	13.0633817265408	11.7847802063122	1.9625764428049	20.5940088097276
mast3a	0	0	0	0	0	0
mast3a_1	13.514471809544	23.5913402480255	28.5510263789762	31.0838588681919	1.78557805812342	8.81838714645712
mast3b	0	0	0	0	0	0
mast4	0	0	0	0	0	0
mastl	0	0	0	0	0	0
mat1a	0	0	0	0	0	0
mat1a_1	76.2267557590966	60.8358205204638	8.18281146491504	98.1562595981708	88.9177745430275	154.946621814251
mat2aa	0	0	0	0	0	0
mat2ab	0	0	0	0	0	0
mat2al	0	0	0	0	0	0
mat2al_1	30.1138689006603	6.76092218479274	9.23596960715873	15.4112548932368	3.48440738467808	27.2465551576431
mat2al_2	13.8227594953851	7.60603745789184	2.84183680220269	2.3451909620143	2.09064443080685	5.44931103152863
mat2b	0	0	0	0	0	0
mate4	0	0	0	0	0	0
matk	0	0	0	0	0	0
matn1	0	0	0	0	0	0
matn3a	0	0	0	0	0	0
matn3b	0	0	0	0	0	0
matn4	0	0	0	0	0	0
matr3l1.1	0	0	0	0	0	0
matr3l1.2	0	0	0	0	0	0
mau2	0	0	0	0	0	0
mavs	0	0	0	0	0	0
max	0	0	0	0	0	0
mb	0	0	0	0	0	0
mb21d1	0	0	0	0	0	0
mb21d2	0	0	0	0	0	0
mbd1a	0	0	0	0	0	0
mbd1b	0	0	0	0	0	0
mbd1b_1	89.862861626435	220.407045916421	452.927653735247	221.241887170305	10.0259770857618	62.274219555655
mbd2	0	0	0	0	0	0
mbd3a	0	0	0	0	0	0
mbd3b	0	0	0	0	0	0
mbd3b_1	20.7067876199588	6.8479125944898	25.3976622141451	7.34566875003547	2.07602354702269	28.5711432546606
mbd4	0	0	0	0	0	0
mbd5	0	0	0	0	0	0
mbd6	0	0	0	0	0	0
mbip	0	0	0	0	0	0
mblac1	0	0	0	0	0	0
mblac2	0	0	0	0	0	0
mbnl1	0	0	0	0	0	0
mbnl2	0	0	0	0	0	0
mbnl3	0	0	0	0	0	0
mboat1	0	0	0	0	0	0
mboat1_1	0	42.561544602177	14.7787037070257	57.9536584847113	0.476850823464601	11.93205347515
mboat2a	0	0	0	0	0	0
mboat2b	0	0	0	0	0	0
mboat4	0	0	0	0	0	0
mboat7	0	0	0	0	0	0
mbpa	0	0	0	0	0	0
mbpb	0	0	0	0	0	0
mbpb_1	146.619984647478	82.1452045452319	21.1006382563549	63.3201559743861	7.05592495397312	0
mbtd1	0	0	0	0	0	0
mbtd1_1	29.6023811859353	41.3976340946856	29.1613073111494	30.7851053932943	4.17877364935335	22.090950976707
mbtps1	0	0	0	0	0	0
mbtps1_1	91.0204029272008	122.89384596316	121.962162761199	79.0106002678627	12.7761604104863	55.6283834468548
mbtps1_2	53.5837626271996	111.273510958047	129.214767100153	74.6831645641458	9.76359985915006	37.4640133417593
mbtps2	0	0	0	0	0	0
mc1r	0	0	0	0	0	0
mc2r	0	0	0	0	0	0
mc3r	0	0	0	0	0	0
mc3r_1	0	0	0.593740903317348	0	0	0
mc4r	0	0	0	0	0	0
mc5ra	0	0	0	0	0	0
mc5rb	0	0	0	0	0	0
mcama	0	0	0	0	0	0
mcama_1	4.49683815763732	1.86621869051766	0.588324581770885	2.58937410401705	1.00989174396281	3.00834880790587
mcamb	0	0	0	0	0	0
mcat	0	0	0	0	0	0
mcc	0	0	0	0	0	0
mccc1	0	0	0	0	0	0
mccc1_1	76.8827129276421	115.130016695896	118.596716147317	108.209294036819	25.9068673146061	62.7345974803168
mccc2	0	0	0	0	0	0
mcee	0	0	0	0	0	0
mcf2a	0	0	0	0	0	0
mcf2a_1	0.725985267614762	0.621408289043451	1.98510658977394	0.197074870757504	0.179344497740784	0
mcf2l2	0	0	0	0	0	0
mcf2la	0	0	0	0	0	0
mcf2lb	0	0	0	0	0	0
mcf2lb_1	0.868707371361756	1.81761924545209	6.11203871061975	1.57211999172463	0.374701897065566	2.13091373893332
mcfd2	0	0	0	0	0	0
mcfd2_1	120.764907237029	146.050283111183	849.364516143948	718.574765929778	183.536537134597	133.304751200681
mcfd2_2	122.323164104603	654.22524078571	862.819795607614	730.207322846964	191.097967503439	141.905057729757
mchr1a	0	0	0	0	0	0
mchr1a_1	0	0	0	0	0	0
mchr1a_2	0	0	0	0	0	0
mchr1b	0	0	0	0	0	0
mcidas	0	0	0	0	0	0
mcl1a	0	0	0	0	0	0
mcl1b	0	0	0	0	0	0
mcm10	0	0	0	0	0	0
mcm2	0	0	0	0	0	0
mcm3	0	0	0	0	0	0
mcm3ap	0	0	0	0	0	0
mcm3l	0	0	0	0	0	0
mcm3l_1	15.5989344643023	572.742323617941	1076.8513513748	767.055388550501	5.27562280879711	43.0466955453837
mcm4	0	0	0	0	0	0
mcm5	0	0	0	0	0	0
mcm6	0	0	0	0	0	0
mcm6l	0	0	0	0	0	0
mcm6l_1	0.998146104114582	84.2973275863128	256.649293692014	167.314862437256	2.52448927884727	53.2532037153704
mcm6l_2	16.5911684866231	468.640856391555	927.143134416056	349.946323519874	0.761171528929822	75.0871649317585
mcm7	0	0	0	0	0	0
mcm8	0	0	0	0	0	0
mcm9	0	0	0	0	0	0
mcmbp	0	0	0	0	0	0
mcmdc2	0	0	0	0	0	0
mcmdc2as	0	0	0	0	0	0
mcoln1a	0	0	0	0	0	0
mcoln1b	0	0	0	0	0	0
mcoln2	0	0	0	0	0	0
mcoln3a	0	0	0	0	0	0
mcoln3b	0	0	0	0	0	0
mcph1	0	0	0	0	0	0
mcrs1	0	0	0	0	0	0
mctp1a	0	0	0	0	0	0
mctp1b	0	0	0	0	0	0
mctp2a	0	0	0	0	0	0
mctp2b	0	0	0	0	0	0
mcts1	0	0	0	0	0	0
mcu	0	0	0	0	0	0
mdc1	0	0	0	0	0	0
mdga1	0	0	0	0	0	0
mdga2a	0	0	0	0	0	0
mdga2a_1	6.75244642615645	4.57300299369653	5.76654834157135	3.52501724763197	0.602295752323274	6.55261449834378
mdh1aa	0	0	0	0	0	0
mdh1ab	0	0	0	0	0	0
mdh1ab_1	10.0383962912914	64.7733403833837	78.9008633552731	72.3175196193332	1.36255235296569	8.52365495573329
mdh1b	0	0	0	0	0	0
mdh2	0	0	0	0	0	0
mdka	0	0	0	0	0	0
mdkb	0	0	0	0	0	0
mdm1	0	0	0	0	0	0
mdm2	0	0	0	0	0	0
mdm2_1	249.972822596167	223.875819515307	454.174448842593	252.38458395451	11.1373658209551	290.715602672589
mdm4	0	0	0	0	0	0
mdn1	0	0	0	0	0	0
me1	0	0	0	0	0	0
me2	0	0	0	0	0	0
me2_1	145.011301430342	101.107842759217	236.472670114323	120.089950985905	3.81182152685904	22.8307341493355
me3	0	0	0	0	0	0
mea1	0	0	0	0	0	0
meaf6	0	0	0	0	0	0
mecom	0	0	0	0	0	0
mecp2	0	0	0	0	0	0
mecr	0	0	0	0	0	0
med1	0	0	0	0	0	0
med10	0	0	0	0	0	0
med11	0	0	0	0	0	0
med12	0	0	0	0	0	0
med12_1	73.4271837997143	117.469865769207	207.03055539137	105.001209928699	10.7089780578462	56.51559170851
med12_2	89.0367041652997	137.030362071085	222.216390400546	116.781006684219	11.3479911518329	62.029307972755
med13a	0	0	0	0	0	0
med13a_1	69.5372904935431	81.9271371329558	91.0289444278034	63.8607570284162	8.424284152421	57.9184226201437
med13b	0	0	0	0	0	0
med14	0	0	0	0	0	0
med15	0	0	0	0	0	0
med16	0	0	0	0	0	0
med16_1	45.6969196019122	69.4553946306833	56.1351488282619	74.5834802777967	4.57178180553741	59.7132028742432
med17	0	0	0	0	0	0
med18	0	0	0	0	0	0
med19a	0	0	0	0	0	0
med19a_1	140.980754468728	235.49462129242	366.432995360943	658.715175704236	24.7258908643503	424.417493801749
med19b	0	0	0	0	0	0
med20	0	0	0	0	0	0
med21	0	0	0	0	0	0
med22	0	0	0	0	0	0
med23	0	0	0	0	0	0
med24	0	0	0	0	0	0
med25	0	0	0	0	0	0
med25_1	65.6404959854801	160.10023494255	189.16074200024	139.694916690194	9.83954227674932	42.2076095343851
med27	0	0	0	0	0	0
med28	0	0	0	0	0	0
med28_1	0.481863636469109	37.1206778047836	47.1558403747037	0	0.170053808679367	0
med28_2	78.5437727444647	164.155886292265	183.075615572379	98.1044844669098	2.04064570415241	79.7848236401508
med28_3	99.5962659511832	152.290526779665	150.986456273278	185.053963490194	11.2611302278812	80.051960326446
med29	0	0	0	0	0	0
med29_1	64.605280804779	95.4635313592546	147.782763298219	136.609082860191	2.87996936896862	82.5737436920409
med30	0	0	0	0	0	0
med31	0	0	0	0	0	0
med4	0	0	0	0	0	0
med6	0	0	0	0	0	0
med7	0	0	0	0	0	0
med7_1	15.2227302424704	53.60881822731	120.804813310502	66.117431941126	1.68841577713881	9.60194865495255
med7_2	6.09521178753789	14.1609893374318	25.0624300897774	13.5913328329802	0	24.0289971365144
med8	0	0	0	0	0	0
mef2aa	0	0	0	0	0	0
mef2ab	0	0	0	0	0	0
mef2ab_1	0	2.67528373789486	5.84744829024661	1.27266856472947	0.330905571434526	0
mef2b	0	0	0	0	0	0
mef2ca	0	0	0	0	0	0
mef2cb	0	0	0	0	0	0
mef2d	0	0	0	0	0	0
megf10	0	0	0	0	0	0
megf11	0	0	0	0	0	0
megf11_1	0.465501191903857	0.159378605661821	1.47382493731257	0	0	0
megf6a	0	0	0	0	0	0
megf6a_1	0.120953625348521	1.03530455415951	2.34993084029692	0.246254171536373	0	0.66756532600396
megf6b	0	0	0	0	0	0
megf8	0	0	0	0	0	0
mei4	0	0	0	0	0	0
meig1	0	0	0	0	0	0
meig1_1	2.94690754548115	13.4528553676998	12.7230193568003	14.6659901268824	0	21.6860336968996
meig1_2	1.96907004175332	13.4834300389901	14.1688170109822	14.6993219226253	0.694901700012504	21.7353201371199
meiob	0	0	0	0	0	0
meiob_1	0.358457103173958	0	0.257934608391897	0	0	0
meis1a	0	0	0	0	0	0
meis1b	0	0	0	0	0	0
meis1b_1	148.673424424488	108.1483451044	28.7104976275165	78.6542664280828	18.6069073621769	267.401635897462
meis2a	0	0	0	0	0	0
meis2b	0	0	0	0	0	0
meis3	0	0	0	0	0	0
melk	0	0	0	0	0	0
memo1	0	0	0	0	0	0
men1	0	0	0	0	0	0
meox1	0	0	0	0	0	0
meox1_1	0.577593878914305	1.97756973905188	0.554158176429524	0	0.135891888002445	0
meox2a	0	0	0	0	0	0
meox2b	0	0	0	0	0	0
meox2b_1	0	0.852400749591327	2.14975154649384	0	0	0
mep1a.1	0	0	0	0	0	0
mep1a.2	0	0	0	0	0	0
mep1b	0	0	0	0	0	0
mep1b_1	2.8008323869767	1.91790168658048	3.76206520636423	3.04123901847421	0.197687552589764	0
mepce	0	0	0	0	0	0
mertka	0	0	0	0	0	0
mesdc1	0	0	0	0	0	0
mesdc2	0	0	0	0	0	0
mespaa	0	0	0	0	0	0
mespaa_1	0	7.53306757257346	2.81457313084973	3.31813135950911	1.89803850342016	0
mespab	0	0	0	0	0	0
mespba	0	0	0	0	0	0
mespba_1	0	19.1583720683174	20.1322265387475	0.63290944769108	0	0
mespbb	0	0	0	0	0	0
mest	0	0	0	0	0	0
met	0	0	0	0	0	0
metap1	0	0	0	0	0	0
metap1_1	95.4646464014945	412.118353334941	503.018011887616	361.738229865918	75.3213168939423	125.391862011423
metap1d	0	0	0	0	0	0
metap1d_1	43.7845091574127	90.2111419424381	134.388314476256	149.359836351542	6.83713658330729	59.879057265053
metap2a	0	0	0	0	0	0
metap2b	0	0	0	0	0	0
metrn	0	0	0	0	0	0
metrn_1	20.609109951933	13.1438287227095	0.775407896123401	2.37675603226529	4.37338632097422	2.97373782970546
metrn_2	23.729347032894	23.0808793073282	5.82098924820929	8.96690661946644	3.3306835294717	11.9060577159449
metrnl	0	0	0	0	0	0
mettl1	0	0	0	0	0	0
mettl10	0	0	0	0	0	0
mettl11b	0	0	0	0	0	0
mettl13	0	0	0	0	0	0
mettl14	0	0	0	0	0	0
mettl14_1	18.3903711446772	130.739980537259	130.493467990295	75.9233844588431	3.15491927482093	28.194401121264
mettl15	0	0	0	0	0	0
mettl16	0	0	0	0	0	0
mettl17	0	0	0	0	0	0
mettl17_1	39.638795611766	60.3669906974392	78.5304367667507	82.7983195641641	4.9051884706765	48.3007114158219
mettl20	0	0	0	0	0	0
mettl20_1	22.4974411400323	26.2219191918481	42.0211103397526	36.382852051581	4.89886502329257	58.1209665545083
mettl21a	0	0	0	0	0	0
mettl22	0	0	0	0	0	0
mettl23	0	0	0	0	0	0
mettl24	0	0	0	0	0	0
mettl25	0	0	0	0	0	0
mettl26	0	0	0	0	0	0
mettl27	0	0	0	0	0	0
mettl2a	0	0	0	0	0	0
mettl2a_1	43.3838132344758	199.700801727327	331.138287176544	290.496985177106	4.53645026714395	95.7773009009584
mettl3	0	0	0	0	0	0
mettl4	0	0	0	0	0	0
mettl5	0	0	0	0	0	0
mettl6	0	0	0	0	0	0
mettl7a	0	0	0	0	0	0
mettl7a_1	12.7549357121207	15.7698786442932	1.69963999041225	3.52655487783814	10.7531680732578	31.2874837306415
mettl8	0	0	0	0	0	0
mettl9	0	0	0	0	0	0
mex3a	0	0	0	0	0	0
mex3b	0	0	0	0	0	0
mex3c	0	0	0	0	0	0
mfap1	0	0	0	0	0	0
mfap2	0	0	0	0	0	0
mfap3l	0	0	0	0	0	0
mfap3l_1	45.8207662311931	88.5156760929334	85.906616870079	55.9159067799042	6.82426511802674	30.1615796177403
mfap4	0	0	0	0	0	0
mfap5	0	0	0	0	0	0
mff	0	0	0	0	0	0
mfge8a	0	0	0	0	0	0
mfge8b	0	0	0	0	0	0
mfge8b_1	19.3390807672201	13.5244131090174	3.55297083102136	6.03163665518061	3.65932278198074	6.35873727415741
mfhas1	0	0	0	0	0	0
mfhas1_1	41.7892310491668	32.0414662203718	26.9361532089215	26.0433638411732	2.82492647613779	23.389094495379
mfhas1_2	27.9595076190135	31.7073579484421	25.2970491078429	17.6135665739519	3.08088226476132	16.9289258148591
mfi2	0	0	0	0	0	0
mfn1a	0	0	0	0	0	0
mfn1b	0	0	0	0	0	0
mfn2	0	0	0	0	0	0
mfng	0	0	0	0	0	0
mfsd1	0	0	0	0	0	0
mfsd10	0	0	0	0	0	0
mfsd11	0	0	0	0	0	0
mfsd12a	0	0	0	0	0	0
mfsd12b	0	0	0	0	0	0
mfsd12b_1	16.7595865749821	8.47061467077305	1.37824896495921	6.28268733612579	0.957602195300946	0
mfsd13a	0	0	0	0	0	0
mfsd13a_1	84.9333082816975	98.8582083457538	70.3210360266136	49.4398850555898	12.1023487213006	13.7294475025286
mfsd2aa	0	0	0	0	0	0
mfsd2ab	0	0	0	0	0	0
mfsd2ab_1	10.3391049322274	193.798847161617	366.522896600706	247.978893099516	94.4982335980751	127.128639835239
mfsd4aa	0	0	0	0	0	0
mfsd4ab	0	0	0	0	0	0
mfsd4b	0	0	0	0	0	0
mfsd5	0	0	0	0	0	0
mfsd6a	0	0	0	0	0	0
mfsd6b	0	0	0	0	0	0
mfsd6l	0	0	0	0	0	0
mfsd7	0	0	0	0	0	0
mfsd8	0	0	0	0	0	0
mfsd8_1	33.4866444205412	69.051648917175	69.8782556451671	48.9633070367141	12.408610117581	21.8422401940136
mfsd9	0	0	0	0	0	0
mgaa	0	0	0	0	0	0
mgarp	0	0	0	0	0	0
mgarp_1	0.330599396478552	2.45246819584785	2.2202979594925	2.54274711457269	0	0
mgat1a	0	0	0	0	0	0
mgat1b	0	0	0	0	0	0
mgat2	0	0	0	0	0	0
mgat3a	0	0	0	0	0	0
mgat3b	0	0	0	0	0	0
mgat4a	0	0	0	0	0	0
mgat4b	0	0	0	0	0	0
mgat4c	0	0	0	0	0	0
mgat4c_1	0	0	0	0	0	0
mgat5	0	0	0	0	0	0
mgat5b	0	0	0	0	0	0
MGC174155	0	0	0	0	0	0
mgea5	0	0	0	0	0	0
mgea5l	0	0	0	0	0	0
mgll	0	0	0	0	0	0
mgme1	0	0	0	0	0	0
mgmt	0	0	0	0	0	0
mgmt_1	74.9986641692154	38.7846184169326	81.512220496002	166.477442153448	17.5072619462122	47.4296435814518
mgp	0	0	0	0	0	0
mgrn1a	0	0	0	0	0	0
mgrn1b	0	0	0	0	0	0
mgst1.1	0	0	0	0	0	0
mgst1.1_1	42.6505132595988	25.7694898428575	6.61940871941638	28.3770693486976	18.4457497590192	60.002910803246
mgst1.2	0	0	0	0	0	0
mgst1.2_1	335.429111626363	167.366447785044	39.7438943425781	43.5028792126092	38.9132017587272	229.18676328857
mgst2	0	0	0	0	0	0
mgst3a	0	0	0	0	0	0
mgst3b	0	0	0	0	0	0
mhc1laa	0	0	0	0	0	0
mhc1lba	0	0	0	0	0	0
mhc1lda	0	0	0	0	0	0
mhc1lea	0	0	0	0	0	0
mhc1lfa	0	0	0	0	0	0
mhc1lga	0	0	0	0	0	0
mhc1lia	0	0	0	0	0	0
mhc1lja	0	0	0	0	0	0
mhc1lla	0	0	0	0	0	0
mhc1uba	0	0	0	0	0	0
mhc1uka	0	0	0	0	0	0
mhc1ula	0	0	0	0	0	0
mhc1uma	0	0	0	0	0	0
mhc1zba	0	0	0	0	0	0
mhc1zca	0	0	0	0	0	0
mhc1zda	0	0	0	0	0	0
mhc1zea	0	0	0	0	0	0
mhc1zfa	0	0	0	0	0	0
mhc1zja	0	0	0	0	0	0
mhc1zka	24.8574086258744	14.1396056791661	5.54711630210232	12.1715830701238	1.72116564157809	4.34153843305463
mhc2dab	0	0	0	0	0	0
mhc2dbb	0	0	0	0	0	0
mhc2dcb	0	0	0	0	0	0
mia	0	0	0	0	0	0
mia_1	0	0	0	7.27389126068057	0	0
mia3	0	0	0	0	0	0
mib1	0	0	0	0	0	0
mib2	0	0	0	0	0	0
mibp	0	0	0	0	0	0
mibp2	0	0	0	0	0	0
mical1	0	0	0	0	0	0
mical2a	0	0	0	0	0	0
mical2b	0	0	0	0	0	0
mical3a	0	0	0	0	0	0
mical3a_1	16.1013018951942	10.6941798115682	16.5242911093855	19.9434285453716	2.87219449482167	24.2803413738518
mical3b	0	0	0	0	0	0
mical3b_1	55.6112664236918	54.4606353944105	6.00242125215102	16.4281642027453	4.213751671588	18.9573681392286
mical3b_2	42.112535951154	45.072059844052	3.91312704957315	7.38116593787678	4.11919685004351	15.3731137528313
micall1a	0	0	0	0	0	0
micall2a	0	0	0	0	0	0
micall2b	0	0	0	0	0	0
micu1	0	0	0	0	0	0
micu2	0	0	0	0	0	0
micu3a	0	0	0	0	0	0
micu3a_1	0	0	0.230387268471254	0.869139507620124	0.0564960731717484	1.76709919813983
micu3b	0	0	0	0	0	0
micu3b_1	0.552968354845199	0.567977012109615	2.22823366830866	0.750539796917302	0.03902945468541	0
mid1	0	0	0	0	0	0
mid1ip1a	0	0	0	0	0	0
mid1ip1b	0	0	0	0	0	0
mid1ip1l	0	0	0	0	0	0
mid2	0	0	0	0	0	0
midn	0	0	0	0	0	0
mief1	0	0	0	0	0	0
mief2	0	0	0	0	0	0
mier1a	0	0	0	0	0	0
mier1b	0	0	0	0	0	0
mier2	0	0	0	0	0	0
mier2_1	35.1427601026174	42.8870545818479	42.3129812424351	52.5397450246447	3.59172083500439	60.492276526201
mier3a	0	0	0	0	0	0
mier3b	0	0	0	0	0	0
mier3b_1	48.2946142453558	95.9702961598705	194.537460675154	132.088024447569	5.22441502194275	42.8618077774016
mif	0	0	0	0	0	0
mif4gda	0	0	0	0	0	0
mif4gda_1	24.9038208003899	17.389749029106	3.30105570301248	3.11332083081323	2.31283470503405	3.6170729426372
mif4gda_2	24.5761389477531	17.389749029106	3.30105570301248	3.11332083081323	2.19719296978235	3.6170729426372
mif4gdb	0	0	0	0	0	0
miip	0	0	0	0	0	0
mink1	0	0	0	0	0	0
mink1_1	42.4362974079294	40.6683254281233	42.2242036821301	23.2185211526822	6.37739643133107	33.0588768900651
minos1	0	0	0	0	0	0
minpp1a	0	0	0	0	0	0
minpp1a_1	35.5108683066413	13.3676924420889	26.7565643125843	12.617443710408	13.3194463186946	20.5226198719587
minpp1a_2	30.4937041448998	7.90943528311065	21.2774043850927	9.2811418282788	8.15264366482248	14.2800311481078
minpp1b	0	0	0	0	0	0
mios	0	0	0	0	0	0
miox	0	0	0	0	0	0
mipa	0	0	0	0	0	0
mipa_1	1.06585865177508	0.260663849611407	0.876524356391163	2.06668849527246	0.161207424255976	0
mipb	0	0	0	0	0	0
mipep	0	0	0	0	0	0
mipol1	0	0	0	0	0	0
mir1-1	0	0	0	0	0	0
mir1-2	0	0	0	0	0	0
mir100-1	0	0	0	0	0	0
mir100-2	0	0	0	0	0	0
mir101a	0	0	0	0	0	0
mir101b	0	0	0	0	0	0
mir103	0	0	0	0	0	0
mir107	0	0	0	0	0	0
mir107b	0	0	0	0	0	0
mir107b_1	0	0	0	0	0	0
mir107b_2	0	0	0	0	0	0
mir10a	0	0	0	0	0	0
mir10a_1	0	0	0	0	0	0
mir10b-1	0	0	0	0	0	0
mir10b-2	0	0	0	0	0	0
mir10c	0	0	0	0	0	0
mir10d	0	0	0	0	0	0
mir122	0	0	0	0	0	0
mir124-1	0	0	0	0	0	0
mir124-2	0	0	0	0	0	0
mir124-3	0	0	0	0	0	0
mir124-4	0	0	0	0	0	0
mir124-5	0	0	0	0	0	0
mir124-6	0	0	0	0	0	0
mir125a-1	0	0	0	0	0	0
mir125a-2	0	0	0	0	0	0
mir125b-1	0	0	0	0	0	0
mir125b-2	0	0	0	0	0	0
mir125b-3	0	0	0	0	0	0
mir125c	0	0	0	0	0	0
mir126a	0	0	0	0	0	0
mir126b	0	0	0	0	0	0
mir128-1	0	0	0	0	0	0
mir128-2	0	0	0	0	0	0
mir129-1	0	0	0	0	0	0
mir129-2	0	0	0	0	0	0
mir1306	0	0	0	0	0	0
mir1306_1	0	0	0	0	0	0
mir130a-1	0	0	0	0	0	0
mir130b	0	0	0	0	0	0
mir130c-1	0	0	0	0	0	0
mir130c-2	0	0	0	0	0	0
mir132-1	0	0	0	0	0	0
mir132-2	0	0	0	0	0	0
mir133a-1	0	0	0	0	0	0
mir133a-2	0	0	0	0	0	0
mir133b	0	0	0	0	0	0
mir133c	0	0	0	0	0	0
mir135a	0	0	0	0	0	0
mir135b	0	0	0	0	0	0
mir135c-1	0	0	0	0	0	0
mir135c-1_1	0	0	0	0	0	0
mir135c-2	0	0	0	0	0	0
mir137-1	0	0	0	0	0	0
mir137-2	0	0	0	0	0	0
